Land,Open,CPR,Photos,Status,MLS#,Price,Original Price,$ Change,% Change,Region,Neighborhood,Address,City,Zip,Parcel Number,Zone,Section,Plat,Parcel/Lot,CPR,Terms,Sold Price,Sold Date,Sold Ratio,Orig. Ratio,Concessions,Beds,Bath,Living Sq Ft,Average Living,Land Sq Ft,Acres,Average Land,Year,Remodeled,List Date,Days,Condition,Tax,Maint. Fee,Assoc. Fee,Other Fee,Fee Includes,Total Fees,Land,Building,Assessed Total,Assessed Ratio,Elementary,Junior High,High,Zoning,Flood Zone,Seller's Agent,Seller's Office,Buyer's Agent,Buyer's Office,View,Frontage,Pool,Parking,Flooring,Roofing,Roads,Easements,Topography,Stories
FS,,,1,Sold,202116294,1175000,1175000,0,0,Metro,Manoa-woodlawn,3598 Akaka Place ,Honolulu,96822,1-2-9-046-064-0000,2,9,46,64,0,None,1175000,6/23/2021,1,1,,3,1.1,1272,923.7421384,10041,0.23,117.0202171,1949,,3/9/2021,106,"Fair,Needs Major Repair",325,0,0,0,,0,934700,150200,1084900,1.083,Manoa,Stevenson,Roosevelt,03 - R10 - Residential District,Zone X,Michelle K Nouchi Ogata,BHGRE Advantage Realty,Annamarie G Garcia,"Hawaii Home Advisors, Inc.",Mountain,,None,"2 Car,Driveway",W/W Carpet,"Aluminum/Steel,Asphalt Shingle",Private Rd,"Driveway,Electric","Gentle Slope,Up Slope",Two
FS,,Yes,23,Sold,202108256,1399000,1479000,-80000,-0.0541,HawaiiKai,West Marina,520 Lunalilo Home Road 248,Honolulu,96825,1-3-9-008-016-0063,3,9,8,16,63,None,1350000,6/22/2021,0.965,1.0956,,3,2.1,1861,751.7463729,3998,0.09,349.9249625,2002,,4/5/2021,22,Above Average,572,359,0,0,,359,740900,484500,1227100,1.1401,,,,11 - A-1 Low Density Apartment,Zone AE,Peter M Chessen,Coldwell Banker Realty,Christopher JK Tasaka,Coldwell Banker Realty,None,Other,None,"2 Car,Garage","Ceramic Tile,W/W Carpet",Composition,"Paved Rd,Private Rd",None,Level,Two
FS,,,22,Sold,202110414,1400000,1280000,120000,0.0938,Metro,Tantalus,3803 Tantalus Drive ,Honolulu,96822,1-2-5-012-010-0000,2,5,12,10,0,None,1450000,6/22/2021,1.0357,0.8828,,2,2,1329,1053.423627,37037,0.85,37.8000378,1951,2000,5/3/2021,11,Excellent,287,0,0,0,,0,714700,291500,1006200,1.3914,Lincoln,Stevenson,Roosevelt,61 - P-1 Restricted Preservatio,Zone X,Jodee Farm,Locations LLC,NON MLS,Non-MLS,"Coastline,Diamond Head,Mountain,Ocean",Preservation,None,"2 Car,Driveway,Garage","Hardwood,Other",Other,"Paved Rd,Private Rd","Electric,Other","Down Slope,Level,Steep Slope,Terraced,Up Slope",One
FS,,Yes,23,Sold,202108537,945000,945000,0,0,Metro,Punchbowl Area,1032 Spencer Street 1,Honolulu,96822,1-2-4-016-071-0001,2,4,16,71,1,None,940000,6/21/2021,0.9947,1.0053,,3,3.1,1503,628.742515,1755,0.04,538.4615385,2007,,4/8/2021,15,Above Average,275,0,0,0,,0,604300,437000,1041300,0.9075,Lincoln,Stevenson,Roosevelt,12 - A-2 Medium Density Apartme,Zone X,Charles Meyer,Island Spaces LLC,Joshua M Mun,BHGRE Advantage Realty,None,Other,None,"2 Car,Driveway,Garage,Street","Ceramic Tile,W/W Carpet",Composition,Paved Rd,"Cable,Electric,Sewer",Gentle Slope,Three+
FS,,,23,Sold,202108258,1100000,1100000,0,0,DiamondHd,Kuliouou,316 Elelupe Road ,Honolulu,96821,1-3-8-009-015-0000,3,8,9,15,0,None,1241000,6/21/2021,1.1282,0.8864,,4,2,2277,483.0917874,10000,0.23,110,1942,,4/26/2021,10,"Average,Fair",246,0,0,0,,0,920000,62200,982200,1.1199,,,,03 - R10 - Residential District,Zone D,Courtney J Takai,Vesta Hawaii Real Estate,Elizabeth La Riva,Compass,Mountain,Other,None,"2 Car,Carport,Garage","Other,Vinyl,W/W Carpet",Asphalt Shingle,"County Rd,Paved Rd,Private Rd",Driveway,Level,One
FS,,,19,Sold,202108281,1150000,1150000,0,0,DiamondHd,Palolo,3454 Paalea Street A,Honolulu,96816,1-3-3-038-068-0000,3,3,38,68,0,None,1050000,6/21/2021,0.913,1.0952,,5,3,1800,638.8888889,5000,0.11,230,2005,,4/1/2021,34,Average,265,0,0,0,,0,612000,396800,1008800,1.14,Palolo,Jarrett,Kaimuki,05 - R-5 Residential District,Zone X,Arlene Akemi Yamashiro,Oahu Realty,Jimmy Huang,Honolulu Hawaii Realty,"City,Diamond Head,Mountain,Ocean,Sunset",,None,"3 Car+,Carport,Street","Laminate,Vinyl,W/W Carpet",Asphalt Shingle,"County Rd,Paved Rd","Cable,Driveway,Electric",Level,Two
FS,,Yes,25,Sold,202109450,995000,995000,0,0,Metro,Punchbowl Area,982 Prospect Street 5,Honolulu,96822,1-2-2-004-001-0005,2,2,4,1,5,None,1060000,6/18/2021,1.0653,0.9387,,3,3,1934,514.4777663,1677,0.04,593.3214073,1988,2019,4/19/2021,8,Excellent,261,713,0,0,,713,325200,502700,827900,1.2018,Lincoln,Stevenson,Roosevelt,12 - A-2 Medium Density Apartme,Zone X,Maelynn L Hee,Hawaii Resource Realty,Jordan T Kam,Coldwell Banker Realty,"Diamond Head,Garden,Mountain",,None,"2 Car,Garage","Laminate,Vinyl",Asphalt Shingle,Private Rd,None,"Level,Up Slope","Three+,Split Level"
FS,,,25,Sold,202109154,1150000,1150000,0,0,HawaiiKai,Kalama Valley,1213 Kaeleku Street ,Honolulu,96825,1-3-9-089-038-0000,3,9,89,38,0,None,1300000,6/18/2021,1.1304,0.8846,,4,2,2153,534.1384115,9519,0.22,120.8110096,1974,,4/20/2021,8,Above Average,231,0,3,0,,3,714200,236400,950600,1.2098,Kamiloiki,Niu Valley,Kaiser,05 - R-5 Residential District,Zone D,John Steinmiller,Coldwell Banker Realty,Solana S Grover,"SC Realty, LLC","Garden,Mountain",,None,"2 Car,Garage,Street","Ceramic Tile,Vinyl,W/W Carpet",Wood Shake,"County Rd,Paved Rd",Drainage,"Gentle Slope,Up Slope",Split Level
FS,,,25,Sold,202110345,1300000,1300000,0,0,DiamondHd,Waialae Nui Rdge,1989 Halekoa Drive ,Honolulu,96821,1-3-5-057-006-0000,3,5,57,6,0,None,1000000,6/18/2021,0.7692,1.3,,4,3,1775,732.3943662,9000,0.21,144.4444444,1979,2021,5/3/2021,10,Average,690,0,0,0,,0,1075200,261900,1337100,0.9723,Wilson,Kaimuki,Kalani,04 - R-7.5 Residential District,Zone X,Grace M Koreyasu,BHGRE Advantage Realty,Michelle L Richardson,Forward Realty,"Coastline,Mountain,Ocean,Sunrise",Preservation,None,"3 Car+,Carport,Driveway","Ceramic Tile,Laminate,Vinyl",Composition,County Rd,Sewer,"Down Slope,Terraced",Two
FS,,,25,Sold,202104348,1388000,1388000,0,0,HawaiiKai,West Marina,6307 Kapalapala Place ,Honolulu,96825,1-3-9-029-029-0000,3,9,29,29,0,None,1388000,6/18/2021,1,1,,3,2,1232,1126.623377,5186,0.12,267.643656,1961,,2/19/2021,33,Above Average,217,0,0,40,,40,716600,127400,866100,1.6026,Hahaione,Niu Valley,Kaiser,05 - R-5 Residential District,Zone D,Yuki Shoji,Agora Hawaii,Jennifer C Lucien,List Sotheby's Int'l Realty,None,,"In Ground,Tile,Pool on Property","3 Car+,Carport,Driveway,Garage","Other,Vinyl",Other,Paved Rd,Other,Level,One
FS,,,25,Sold,202107060,815000,738000,77000,0.1043,DiamondHd,Kaimuki,1014 2nd Avenue ,Honolulu,96816,1-3-2-007-006-0000,3,2,7,6,0,None,815000,6/17/2021,1,0.9055,,3,1.1,990,823.2323232,2700,0.06,301.8518519,1930,1960,3/17/2021,20,Average,177,0,0,0,,0,616000,129800,745800,1.0928,Kuhio,Washington,Kaimuki,07 - R-3.5 Residential District,Zone X,Trevor W Benn,Forward Realty,Suzanne Malia Yen,Hawaii Life,City,Other,None,"3 Car+,Carport,Street","Vinyl,W/W Carpet","Asphalt Shingle,Composition",Paved Rd,None,Level,Two
FS,,,13,Sold,202107783,849000,849000,0,0,DiamondHd,Palolo,1508J Palolo Avenue ,Honolulu,96816,1-3-3-045-032-0000,3,3,45,32,0,None,849000,6/17/2021,1,1,5000,3,1.1,1225,693.0612245,8615,0.2,98.54904237,1940,2020,3/24/2021,37,Average,157,0,0,0,,0,499600,38500,538100,1.5778,Aliiolani,Jarrett,Kaimuki,05 - R-5 Residential District,Zone X,Leburta Chock Kanno,"Leburta Chock, REALTOR",Andrea J Pfeil,Coldwell Banker Realty,"City,Diamond Head",Other,None,"1 Car,Street","Vinyl,W/W Carpet",Asphalt Shingle,County Rd,Other,"Hilly,Steep Slope","Basement,Two"
FS,,,11,Sold,202110357,995000,995000,0,0,HawaiiKai,Koko Head Terrace,851 Kalanipuu Street ,Honolulu,96825,1-3-9-055-030-0000,3,9,55,30,0,None,1078000,6/17/2021,1.0834,0.923,,3,2,1444,689.0581717,6000,0.14,165.8333333,1970,,5/1/2021,2,Average,267,0,0,0,,0,756000,234300,990300,1.0047,Kamiloiki,Niu Valley,Kaiser,05 - R-5 Residential District,Zone D,Quincy H Kaneshiro,Q&A Realty,Taryn SL Loo,BHGRE Advantage Realty,"Garden,Mountain,Sunset",Other,None,"3 Car+,Carport,Driveway,Street","Ceramic Tile,Laminate,W/W Carpet",Aluminum/Steel,"County Rd,Paved Rd",None,"Level,Terraced",One
FS,,,21,Sold,202112599,1290000,1290000,0,0,HawaiiKai,Koko Head Terrace,353 Kaumakani Street ,Honolulu,96825,1-3-9-042-125-0000,3,9,42,125,0,None,1450000,6/17/2021,1.124,0.8897,,4,2,1352,954.1420118,10767,0.25,119.8105322,1966,2020,5/21/2021,7,Above Average,242,0,0,0,,0,869000,147800,1016800,1.2687,,,,05 - R-5 Residential District,Zone D,Natalie Wolz Fonda,Fidelity Properties,Maile H Kessler,Hawaii Life,"Mountain,Sunset",,None,"2 Car,Boat,Carport,Street","Other,Vinyl",Composition,Paved Rd,None,"Level,Other",One
FS,,Yes,25,Sold,202103652,1395000,1395000,0,0,Metro,Nuuanu-lower,N 217 Judd Street E,Honolulu,96817,1-1-7-012-043-0005,1,7,12,43,5,None,1400000,6/17/2021,1.0036,0.9964,,4,3,2305,605.2060738,5033,0.12,277.1706736,2011,,2/9/2021,13,"Above Average,Excellent",463,0,0,0,,0,673700,506100,1179800,1.1824,Maemae,Kawananakoa,Mckinley,05 - R-5 Residential District,Zone X,Mikiko Terahira,Coldwell Banker Realty,Bryn W Kaufman,OahuRE.com,"City,Sunset",,None,Garage,"Ceramic Tile,W/W Carpet",Asphalt Shingle,Private Rd,"Drainage,Sewer",Level,Two
FS,,,22,Sold,202108234,1125000,1125000,0,0,HawaiiKai,Hahaione-lower,543 Pepeekeo Place ,Honolulu,96825,1-3-9-037-010-0000,3,9,37,10,0,None,1218000,6/16/2021,1.0827,0.9236,,3,2,1606,700.498132,7801,0.18,144.2122805,1962,1967,4/5/2021,9,Above Average,245,0,0,0,,0,781500,197100,978600,1.1496,Hahaione,Niu Valley,Kaiser,05 - R-5 Residential District,Zone D,Vai Lan Lau,"SC Realty, LLC",Karen E Lau,Locations LLC,None,Other,None,"3 Car+,Carport,Driveway","Ceramic Tile,W/W Carpet",Composition,County Rd,None,Level,One
FS,,,2,Sold,202109499,1350000,1350000,0,0,DiamondHd,Kapahulu,3038 Makini Street ,Honolulu,96815,1-3-1-024-065-0000,3,1,24,65,0,None,1367500,6/16/2021,1.013,0.9872,,5,2,1284,1051.401869,4999,0.11,270.0540108,1926,,4/20/2021,0,Fair,409,0,0,0,,0,889900,148500,1038400,1.3001,,,,07 - R-3.5 Residential District,Zone X,Brittni MLK Au,Engel & Volkers-Honolulu,Malia Kakos J.D.,Coldwell Banker Realty,Diamond Head,Other,None,"Carport,Driveway,Street","Hardwood,Laminate",Asphalt Shingle,None,None,Level,One
FS,,,25,Sold,202112203,938000,938000,0,0,DiamondHd,Palolo,1955 9th Avenue ,Honolulu,96816,1-3-4-001-049-0000,3,4,1,49,0,None,985000,6/15/2021,1.0501,0.9523,,3,2,836,1122.009569,5778,0.13,162.33991,1942,2008,5/14/2021,10,Above Average,227,0,0,0,,0,613000,264600,877600,1.0688,Palolo,Jarrett,Kaimuki,05 - R-5 Residential District,Zone X,Myron N Kiriu,BHGRE Advantage Realty,Kendra K Okihiro,Locations LLC,Mountain,,None,"1 Car,Carport,Driveway,Street","Vinyl,W/W Carpet",Asphalt Shingle,Paved Rd,None,"Level,Terraced",One
FS,,,1,Sold,202109871,1200000,1200000,0,0,HawaiiKai,Koko Head Terrace,7249 Nuulolo Street ,Honolulu,96825,1-3-9-055-125-0000,3,9,55,125,0,None,1125000,6/15/2021,0.9375,1.0667,,3,2,1743,688.4681583,7820,0.18,153.4526854,1970,,4/25/2021,9,Above Average,252,0,0,0,,0,771100,117500,888600,1.3504,,,,05 - R-5 Residential District,Zone D,Mario Kai Kwon,Aiea Realty Inc,Jody W Libed,Coldwell Banker Realty,Mountain,,None,"2 Car,Carport",W/W Carpet,Other,Paved Rd,None,Level,One
FS,,Yes,16,Sold,202109222,1399800,1399800,0,0,DiamondHd,Wilhelmina,1858 Paula Drive ,Honolulu,96816,1-3-3-021-043-0001,3,3,21,43,1,None,1350000,6/15/2021,0.9644,1.0369,,5,3,2541,550.8854782,4316,0.1,324.3280816,2008,,4/15/2021,4,Above Average,352,0,0,0,,0,810500,445500,125600,11.1449,,,,05 - R-5 Residential District,Zone X,Joannie Hsieh,Central Pacific Properties Inc,Frank Cao,Central Pacific Properties Inc,Diamond Head,,None,"2 Car,Garage","Marble/Granite,W/W Carpet",Composition,"County Rd,Paved Rd",Driveway,Gentle Slope,Two
FS,,,18,Sold,202108675,850000,860000,-10000,-0.0116,Metro,Pauoa Valley,2120 Ladd Lane ,Honolulu,96813,1-2-2-012-024-0000,2,2,12,24,0,None,830000,6/14/2021,0.9765,1.0361,,3,2,928,915.9482759,2273,0.05,373.9551254,1963,2021,4/8/2021,37,Excellent,153,0,0,0,,0,431200,86900,518100,1.6406,,,,07 - R-3.5 Residential District,Zone X,Carlin Yamashita,Island Life Homes,Brandon A Sakata,Locations LLC,Garden,,None,3 Car+,Laminate,Other,"County Rd,Paved Rd",None,Level,One
FS,,,2,Sold,202110613,925000,925000,0,0,DiamondHd,Kaimuki,3691 Crater Road ,Honolulu,96816,1-3-2-033-018-0000,3,2,33,18,0,None,1015000,6/14/2021,1.0973,0.9113,,6,2,1220,758.1967213,5470,0.13,169.1042048,1939,,5/14/2021,7,Fair,281,0,0,0,,0,799500,92600,892100,1.0369,,Kaimuki,Kalani,05 - R-5 Residential District,Zone X,John Peterson,Coldwell Banker Realty,Tracy Allen,Coldwell Banker Realty,"Garden,Mountain",,None,Street,"Other,Vinyl,W/W Carpet",Other,"County Rd,Private Rd",None,Level,Two
FS,,,24,Sold,202108989,960000,960000,0,0,DiamondHd,Paiko Lagoon,6185 Summer Street ,Honolulu,96821,1-3-8-003-007-0000,3,8,3,7,0,None,1080000,6/14/2021,1.125,0.8889,,3,2,1140,842.1052632,4884,0.11,196.5601966,1956,,4/14/2021,7,Above Average,241,0,0,0,,0,721900,53300,775200,1.2384,Koko Head,Niu Valley,Kaiser,03 - R10 - Residential District,Zone AE,Travis L McGaughy,Locations LLC,NON MLS,Non-MLS,None,,None,2 Car,"Hardwood,Laminate,Vinyl,W/W Carpet",Asphalt Shingle,Paved Rd,None,Level,One
FS,,,18,Sold,202032568,1150000,1300000,-150000,-0.1154,DiamondHd,Maunalani Heights,3669 Kawelolani Place ,Honolulu,96816,1-3-3-030-029-0000,3,3,30,29,0,None,1150000,6/14/2021,1,1.1304,,8,2,2440,471.3114754,9100,0.21,126.3736264,1941,,12/22/2020,113,Fair,561,0,0,0,,0,1046100,128200,1174300,0.9793,,,,05 - R-5 Residential District,Zone X,Mariko M Tahara,Luxury Homes International,Greg Mroz,Corcoran Pacific Properties,"City,Mountain,Ocean",Other,None,2 Car,"Laminate,Other",Asphalt Shingle,Paved Rd,Sewer,Hilly,"Basement,Two"
FS,,Yes,25,Sold,202029707,1499000,1595000,-96000,-0.0602,DiamondHd,Kaimuki,630 10th Avenue ,Honolulu,96816,1-3-2-027-030-0001,3,2,27,30,1,None,1400000,6/14/2021,0.934,1.1393,,5,4,2290,654.5851528,3361,0.08,445.9982148,1991,,11/23/2020,147,Above Average,306,0,0,0,,0,584800,563200,1148000,1.3057,Liholiho,Kaimuki,Kalani,05 - R-5 Residential District,Zone X,Yurina E Kim,List Sotheby's Int'l Realty,Shari M Hooks,Coldwell Banker Realty,"City,Diamond Head,Mountain,Ocean",Other,None,"2 Car,Garage","Ceramic Tile,Laminate","Asphalt Shingle,Composition",County Rd,"Driveway,Electric",Level,Two
FS,,,12,Sold,202107705,800000,800000,0,0,DiamondHd,Kuliouou,6001 Elelupe Place ,Honolulu,96821,1-3-8-009-103-0000,3,8,9,103,0,None,815000,6/10/2021,1.0188,0.9816,,4,3,1594,501.8820577,9054,0.21,88.35873647,1972,1982,5/5/2021,22,"Needs Major Repair,Tear Down",257,0,0,0,,0,695300,186300,881600,0.9074,,,,05 - R-5 Residential District,Zone D,Eleanor C Otake,Hawaii Life,Cyndia Pilkington,Coldwell Banker Realty,"Mountain,Ocean",Other,None,"2 Car,Carport,Driveway,Street",Other,Other,County Rd,Other,"Other,Up Slope","Basement,Two"
FS,,,3,Sold,202109172,899000,899000,0,0,Metro,Kapalama,1930 Kaumualii Street ,Honolulu,96819,1-1-2-010-111-0000,1,2,10,111,0,None,980000,6/10/2021,1.0901,0.9173,,11,3,3032,296.5039578,5000,0.11,179.8,1939,,4/15/2021,11,Fair,261,0,0,0,,0,693000,203000,896000,1.0033,Kalihi Kai,Kalakaua,Farrington,05 - R-5 Residential District,Zone X,Darrell C Bareng,Coldwell Banker Realty,Christina Dong,"Five Star Realty, Inc.",None,Other,None,"3 Car+,Driveway,Street",Other,Asphalt Shingle,Paved Rd,None,Level,Two
FS,,,22,Sold,202111712,925000,925000,0,0,DiamondHd,Kapahulu,3352 Makini Street ,Honolulu,96815,1-3-1-015-028-0000,3,1,15,28,0,None,950000,6/10/2021,1.027,0.9737,,3,1.1,920,1005.434783,2399,0.06,385.5773239,1979,2019,5/6/2021,7,Above Average,211,0,0,0,,0,636300,268000,904300,1.0229,Waikiki,Kaimuki,Kalani,07 - R-3.5 Residential District,Zone X,Lincoln Shimamoto,Shimamoto Realty,Nana Thain,Locations LLC,"Diamond Head,Mountain",,None,"2 Car,Carport,Street",Vinyl,Asphalt Shingle,County Rd,Other,Level,One
FS,,,1,Sold,202115753,960000,960000,0,0,DiamondHd,Kapahulu,3221 Olu Street ,Honolulu,96816,1-3-1-004-046-0000,3,1,4,46,0,None,960000,6/10/2021,1,1,,4,3,968,991.7355372,5000,0.11,192,1940,2019,4/21/2021,50,Average,226,0,0,0,,0,841500,35700,877200,1.0944,,,,07 - R-3.5 Residential District,Zone X,Tamlyn Toyama-Kam,Coldwell Banker Realty,Koa Cassady,Compass,None,,None,"3 Car+,Boat,Carport,Street","Laminate,Vinyl,W/W Carpet",Other,None,Sewer,Gentle Slope,Split Level
FS,,,25,Sold,202109196,1025000,1025000,0,0,Metro,Kamehameha Heights,1238 Hala Drive A,Honolulu,96817,1-1-6-013-033-0000,1,6,13,33,0,None,1080000,6/10/2021,1.0537,0.9491,,7,4,2208,464.2210145,5012,0.12,204.509178,1955,1985,4/15/2021,11,Average,259,0,0,0,,0,624200,262100,886300,1.1565,Lanakila,Kawananakoa,Mckinley,05 - R-5 Residential District,Zone X,Denise L Miyahira,Island Pacific Real Estate LLC,Joe Castaneda,BHGRE Advantage Realty West,City,,None,3 Car+,"Laminate,Vinyl,W/W Carpet",Composition,Paved Rd,Other,Gentle Slope,Two
FS,,Yes,19,Sold,202031792,1085000,1180000,-95000,-0.0805,Metro,Liliha,825 Kamaka Lane ,Honolulu,96817,1-1-7-041-014-0001,1,7,41,14,1,None,1085000,6/10/2021,1,1.0876,,8,4,3151,344.3351317,3503,0.08,309.7345133,2016,,12/8/2020,142,"Above Average,Excellent",513,0,0,0,,0,644100,513300,1157400,0.9374,Lanakila,,,07 - R-3.5 Residential District,Zone X,Robert E Harper,Harper Island Realty LLC,Johnny Tu,Top Property Management LLC,City,Other,None,"3 Car+,Driveway","Ceramic Tile,Laminate",Asphalt Shingle,County Rd,Drainage,"Gentle Slope,Level",Two
FS,,,15,Sold,202101466,1295000,1295000,0,0,Metro,Punchbowl Area,1409 Ernest Street ,Honolulu,96822,1-2-4-017-060-0000,2,4,17,60,0,None,1150000,6/10/2021,0.888,1.1261,,6,4,1636,791.5647922,5000,0.11,259,1922,,1/22/2021,74,Average,380,0,0,0,,0,1200000,104500,1304500,0.9927,,,,12 - A-2 Medium Density Apartme,Zone X,Kainoa Lee,Coldwell Banker Realty,Na Lan,Luxury Homes International,None,,None,"3 Car+,Carport,Driveway,Street","Ceramic Tile,Laminate,Other,Vinyl",Composition,"County Rd,Paved Rd",None,Gentle Slope,One
FS,,,1,Sold,202115267,800000,800000,0,0,DiamondHd,Kapahulu,,Honolulu,96815,1-3-1-007-074-0000,3,1,7,74,0,None,800000,6/9/2021,1,1,,3,1.1,1008,793.6507937,4700,0.11,170.212766,1965,,3/22/2021,79,Average,243,0,0,0,,0,825900,41100,867000,0.9227,,,,07 - R-3.5 Residential District,Zone X,NON MLS,Non-MLS,Rodney S Mukai,Locations LLC,None,,None,"2 Car,Carport,Street","Hardwood,Vinyl",Asphalt Shingle,"County Rd,Paved Rd",None,Level,One
FS,,,18,Sold,202108093,825000,750000,75000,0.1,DiamondHd,Palolo,3474 Maluhia Street ,Honolulu,96816,1-3-3-043-020-0000,3,3,43,20,0,None,825000,6/9/2021,1,0.9091,,3,1.1,988,835.0202429,3438,0.08,239.965096,1960,,4/12/2021,5,Average,187,0,0,0,,0,546800,94800,641600,1.2858,,,,05 - R-5 Residential District,Zone X,Nancy Young-Vieira,Carvill Sotheby's Intl. Realty,Myron N Kiriu,BHGRE Advantage Realty,None,,None,"1 Car,Driveway,Street","Hardwood,Vinyl,W/W Carpet",Other,Paved Rd,None,Level,One
FS,,,25,Sold,202108758,950000,950000,0,0,HawaiiKai,Kalama Valley,841 Papalalo Place ,Honolulu,96825,1-3-9-103-089-0000,3,9,103,89,0,None,1040000,6/9/2021,1.0947,0.9135,10000,3,2,1147,828.2476024,3760,0.09,252.6595745,1985,1990,4/14/2021,4,Above Average,238,0,0,0,,0,611700,205600,817300,1.1624,Kamiloiki,Niu Valley,Kaiser,05 - R-5 Residential District,Zone D,Bryn W Kaufman,OahuRE.com,Michael D Styring,Hawaii Realty International,Mountain,,None,"2 Car,Garage,Street","Ceramic Tile,Laminate",Asphalt Shingle,"County Rd,Paved Rd",Other,Level,One
FS,,,16,Sold,202109744,1095000,1095000,0,0,DiamondHd,Kaimuki,967 Luawai Street ,Honolulu,96816,1-3-2-050-002-0000,3,2,50,2,0,None,1255000,6/9/2021,1.1461,0.8725,,3,2,1224,894.6078431,5000,0.11,219,1956,,4/23/2021,10,Average,246,0,0,0,,0,861300,122000,983300,1.1136,,,,05 - R-5 Residential District,Zone X,Mary Browne-Burris,Coldwell Banker Realty,Stephanie L Chan,Locations LLC,Other,Other,None,"3 Car+,Carport,Garage","Ceramic Tile,Hardwood,Laminate",Asphalt Shingle,County Rd,"Electric,Telephone",Level,One
FS,,,12,Sold,202107663,1295000,1295000,0,0,Metro,Manoa-woodlawn,2952 Kahaloa Drive ,Honolulu,96822,1-2-9-038-007-0000,2,9,38,7,0,None,1411000,6/9/2021,1.0896,0.9178,,6,3.1,2248,576.0676157,6000,0.14,215.8333333,1965,,3/25/2021,6,Average,282,0,0,0,,0,880400,224800,1105200,1.1717,Manoa,Stevenson,Roosevelt,04 - R-7.5 Residential District,Zone X,Dede Toma,Real Estate Inc,Herwin C Hung,Island Pacific Real Estate LLC,None,,None,2 Car,"Vinyl,W/W Carpet",Other,Paved Rd,"Driveway,Electric,Sewer",Level,Two
FS,,,14,Sold,202109406,949950,949950,0,0,DiamondHd,Waialae Nui-lwr,1533 Ainakoa Avenue ,Honolulu,96821,1-3-5-037-061-0000,3,5,37,61,0,None,949950,6/8/2021,1,1,,3,1.1,940,1010.585106,7818,0.18,121.5080583,1958,,4/21/2021,15,Above Average,259,0,0,0,,0,840000,11100,851100,1.1161,Wilson,Kaimuki,Kalani,05 - R-5 Residential District,Zone X,Gene Neal,Redfin Corporation,Kimiko May,Locations LLC,Mountain,,None,"1 Car,Carport,Street","Vinyl,W/W Carpet",Asphalt Shingle,Paved Rd,None,"Steep Slope,Terraced",One
FS,,,25,Sold,202109497,825000,825000,0,0,Metro,Kalihi-lower,1686 Hauiki Street ,Honolulu,96819,1-1-3-020-035-0000,1,3,20,35,0,None,860000,6/7/2021,1.0424,0.9593,20000,4,2,1392,592.6724138,5639,0.13,146.3025359,1951,,4/20/2021,9,"Average,Fair",25,0,0,0,,0,720700,106600,827300,0.9972,Kaewai,Dole,Farrington,05 - R-5 Residential District,Zone X,Cori L Mita,"The Realty Company, Ltd.",Shirley Valdez Paned,Horita Realty LLC,None,,None,"2 Car,Garage","Hardwood,Vinyl",Aluminum/Steel,"County Rd,Paved Rd",None,Gentle Slope,One
FS,,,24,Sold,202107589,855000,855000,0,0,HawaiiKai,Kalama Valley,802 Kiaala Place ,Honolulu,96825,1-3-9-097-017-0000,3,9,97,17,0,None,875000,6/7/2021,1.0234,0.9771,,3,2,1240,689.516129,3963,0.09,215.7456472,1980,2005,3/25/2021,7,Above Average,194,0,0,0,,0,538600,226900,765500,1.1169,Kamiloiki,Niu Valley,Kaiser,05 - R-5 Residential District,Zone D,Rodney C Chang,Hawaii Life,David Bain,"Sentry Residential, LLC","Mountain,Ocean",,None,"2 Car,Driveway,Garage","Ceramic Tile,Laminate",Wood Shake,County Rd,"Drainage,Electric",Up Slope,Split Level
FS,,Yes,18,Sold,202108930,1325000,1325000,0,0,Metro,Manoa Area,2451 Manoa Road ,Honolulu,96822,1-2-9-010-013-0001,2,9,10,13,1,None,1410000,6/7/2021,1.0642,0.9397,,4,3.1,1784,742.7130045,2140,0.05,619.1588785,2018,,4/12/2021,10,Excellent,334,0,0,0,,0,771200,472800,1244000,1.0651,,,,04 - R-7.5 Residential District,Zone X,Lisa M Mastrantonio,Locations LLC,Holden Lau,Coldwell Banker Realty,Mountain,,None,"2 Car,Driveway,Garage","Ceramic Tile,Vinyl,W/W Carpet","Aluminum/Steel,Composition",County Rd,None,Gentle Slope,Two
FS,,,25,Sold,202107925,1390000,1390000,0,0,DiamondHd,Palolo,1727 9TH Avenue A,Honolulu,96816,1-3-3-040-080-0000,3,3,40,80,0,None,1390000,6/7/2021,1,1,,5,3.1,2382,583.543241,4293,0.1,323.7829024,2021,,4/4/2021,4,Excellent,450,0,0,0,,0,631900,650000,1281900,1.0843,Palolo,Jarrett,Kaimuki,05 - R-5 Residential District,Zone X,Ellie Zeng,HomeSmart Island Homes,Rodney C Chang,Hawaii Life,"City,Diamond Head,Mountain",Other,None,"3 Car+,Garage","Ceramic Tile,Laminate",Tile,"Paved Rd,Private Rd","Driveway,Electric",Level,Two
